home_rest_days,away_rest_days,home_elo,away_elo,win
0,3,1429.370758836192,1443.9365911264847,1
1,2,1453.3181296967168,1442.1593965821437,1
0,1,1630.914016987333,1407.4297081124869,1
3,3,1569.486555018713,1604.5028309215443,0
2,3,1471.3592555287182,1589.6803525533041,0
0,1,1522.990456771484,1491.5214560008972,1
0,2,1512.383379561907,1388.3120642954495,1
0,0,1280.3508908018098,1395.4669947634998,0
1,1,1427.4820840421294,1513.6503560307674,0
3,2,1495.9322706312576,1543.94703347572,0
2,0,1471.4710818752555,1334.7084155983082,1
3,3,1519.7682051864335,1474.2952071569694,1
1,3,1590.3585850358336,1629.4636711645908,0
1,1,1474.277137227686,1482.5992634695772,0
1,1,1415.3876163101709,1619.1710472632499,0
0,0,1525.9881326808836,1551.9236903164547,0
3,2,1473.8701333145757,1413.2576319331713,0
0,0,1487.5149199342477,1476.5862965318515,0
1,1,1476.6581024677537,1489.7044609164238,1
2,2,1679.347024000879,1423.7990745525194,1
0,2,1320.7436591201645,1422.4105581751246,0
1,2,1468.9332877493882,1620.541487369485,0
1,0,1499.7048779481286,1421.811150424564,0
1,3,1437.5086006173776,1586.2748861126945,0
0,2,1571.9860665702627,1465.0812417307986,1
0,3,1565.0606142975712,1497.9488536093463,1
0,1,1496.1796305209168,1544.9475534590858,1
1,3,1478.3460995725045,1452.1153061676257,0
0,1,1491.0434532614681,1545.4323450795628,1
3,3,1491.6170677081752,1336.2856240361293,0
0,0,1493.730157749939,1535.176591073171,0
2,0,1484.960071878656,1302.5175900342692,0
2,2,1520.1959451673915,1481.8522618641234,0
1,2,1560.2569651862293,1568.3394388254792,0
3,2,1401.5791881921139,1549.78362448467,0
0,1,1415.946888061348,1396.1271616830447,0
0,3,1360.1185576413181,1406.4268483125186,1
1,1,1569.311792028608,1444.9062367741892,1
0,2,1520.025863455237,1514.8972689886507,0
1,3,1540.4214012746218,1337.4453447965038,0
1,2,1385.6401409309226,1498.9421139321153,0
3,2,1642.795849830411,1524.9143499040051,1
1,3,1451.2919273483715,1477.3570255303214,0
3,3,1513.4564645689004,1542.0256774442441,0
3,1,1568.3507728542697,1517.8979326660963,1
3,1,1421.0416195363143,1456.6676592480883,1
0,0,1456.2940513189867,1345.1048511792408,1
3,2,1514.33374196807,1510.6730465256658,0
2,3,1728.5978460371766,1423.7539707816018,0
3,1,1524.089979428162,1453.7325900110764,1
1,1,1628.5088920504575,1538.329937437047,1
3,0,1596.4538516153564,1613.386670674748,1
2,1,1529.4408029195615,1496.9551901246393,1
0,0,1420.8643382695457,1544.3251869156697,1
1,3,1584.7802888654587,1384.4416527077688,1
0,2,1380.1511726681563,1519.6418864796028,0
3,0,1628.0700098941675,1495.207524985827,1
1,0,1516.0004246574604,1598.3382064500945,1
0,3,1287.9821162161459,1456.7633219176994,1
2,3,1472.759512397453,1480.6689906270103,1
1,3,1552.3158256738352,1584.7051573706235,0
0,0,1481.0380901568187,1492.637296608428,1
3,0,1557.200464879486,1411.2926894970185,1
3,0,1431.9980665830165,1704.1306618632098,0
2,3,1395.5214101769914,1413.7125789330614,1
2,3,1494.2843677561916,1494.8239934760381,0
1,3,1502.525253383193,1527.735052482049,0
2,0,1472.1292519150143,1521.4094007224892,0
2,0,1598.1832917313754,1484.8205036794882,1
0,3,1431.9834099888753,1485.2191703578953,1
0,3,1525.0532485865879,1481.2054506969637,0
1,2,1505.43759769309,1410.7252913126902,0
1,0,1375.4627238291134,1672.0175371538182,0
0,0,1394.477585306519,1482.4007265829298,0
0,0,1500.9528812998906,1547.7544794258476,0
3,2,1658.495999894957,1473.2277713854717,0
1,3,1546.341584951905,1471.6189062115614,0
2,2,1361.9492139884294,1463.564506986428,1
2,1,1251.160954790453,1376.01233696086,0
2,3,1558.6442874403504,1487.1503087903384,0
2,0,1492.3029213657442,1467.4393876544457,0
1,3,1591.3012775608295,1593.7219607347822,1
3,3,1429.5425663430847,1404.2639905932388,0
1,2,1528.0169998286822,1453.8282257956116,0
3,3,1567.693877042229,1428.1247626596735,1
1,2,1464.2029089434814,1615.4024315209447,0
0,1,1465.9131543815147,1430.4473244116264,0
3,1,1502.0210264878713,1544.9839875780908,0
0,3,1543.4141077248264,1577.6129178724784,0
3,2,1498.853279639047,1488.3101670867673,1
0,0,1577.919707020759,1389.8551199247624,0
0,3,1463.0451848586376,1390.8676912989047,0
2,0,1393.7283835629512,1568.7811251836863,0
3,2,1658.1580294490543,1399.1524784960113,1
1,0,1451.6293010766044,1531.362128884793,1
0,2,1454.5246333025802,1509.1479287856478,0
0,1,1494.7357343142253,1530.1705987448822,0
3,1,1505.3744887723185,1537.726784627671,0
2,2,1469.0653086009374,1425.3063372465679,0
0,3,1498.6052882440792,1421.9577456788206,0
1,1,1496.8190214857461,1557.1941707280323,1
1,3,1513.9855461616646,1449.6524311548483,0
0,1,1311.4010032810147,1279.988120639588,1
3,0,1650.470104560628,1551.900423830709,0
2,0,1488.2169349172354,1417.0990969544985,1
0,0,1546.4498095557587,1537.3708702324202,0
2,2,1389.751892677278,1611.4257479453574,0
1,2,1462.31997910006,1501.3409965809558,1
0,1,1446.2147306943668,1579.6612665330824,0
1,1,1617.5779011606837,1512.3038144428963,1
0,3,1453.1349114531295,1626.9943462512917,0
0,2,1560.6463989552074,1415.0314312994315,0
3,0,1447.9663637861445,1499.342801566681,1
2,0,1463.7904848276844,1553.8529284033175,1
0,1,1480.3559867839451,1484.7670594391964,0
3,1,1602.707610146344,1592.1775197322136,0
2,3,1348.8117872775906,1465.4368368391376,0
3,2,1394.7469155780454,1665.549692130311,0
2,3,1344.2155867448146,1669.7758003417796,0
1,2,1412.999830419084,1522.565759698184,1
2,1,1435.0719959046314,1544.2080944283693,0
2,2,1370.8414996727688,1595.333714849971,0
2,2,1441.2681802708264,1405.0242080826106,0
0,2,1338.8228415253268,1395.0399988337767,0
1,0,1418.5609020985855,1600.5135131086108,0
0,2,1596.033631992816,1521.91907782984,1
1,1,1532.2870456224882,1481.879580321617,1
0,3,1514.9974137738022,1500.8898642304928,1
0,3,1419.777715497671,1309.1166822108744,0
3,2,1377.1132032764222,1484.75501484344,0
0,3,1408.8675139572576,1439.7562608645421,1
3,2,1496.5432138483188,1573.4457306892066,0
0,0,1569.4541423781334,1579.6024622707205,1
3,2,1572.1893933708257,1546.1344187303928,1
1,3,1550.4489889986667,1531.6366919039313,0
2,0,1440.9954508745645,1380.2122601023787,1
1,0,1501.963986592319,1547.25144639975,1
1,1,1474.2925975970204,1550.3518356418708,0
1,3,1483.90481892042,1599.6154123014985,1
2,2,1662.970231756785,1669.4567849944158,1
1,3,1359.039981039711,1364.5951461142713,1
2,3,1481.225854726219,1468.921853950543,1
3,2,1596.9399125756925,1440.6186690273885,0
1,2,1382.728680397317,1513.800575070806,0
1,1,1448.5002059787,1501.072148657443,1
0,0,1457.6769201945888,1481.2734341535884,1
1,1,1482.1368222356812,1582.208348912094,0
0,2,1372.3234272315026,1411.8868631055373,1
0,0,1547.6228848270432,1416.7102826085916,0
3,0,1553.3029826010516,1418.0619783121567,1
0,0,1540.6700260014359,1471.173793005921,0
1,2,1430.3701060567134,1401.7127827270524,1
3,3,1506.9208632629836,1496.1142808960583,1
3,3,1428.044780834473,1486.7607844295308,0
0,1,1473.392267138279,1437.0787908800735,1
0,2,1672.2774341736701,1569.9013003244957,0
1,3,1507.6556302077004,1495.239957737061,0
2,2,1404.9978739210262,1585.0117891225443,0
3,1,1514.426827253113,1484.3960119036453,1
0,1,1391.8563259149353,1498.0644089414916,0
0,2,1404.079168598799,1454.9774076254632,1
1,1,1416.7101491240967,1499.4362767571613,0
3,3,1464.4552438243454,1556.9785044905636,0
0,3,1574.9575196471362,1467.0932614183762,0
1,0,1546.2718558413471,1541.4729570027732,0
0,2,1541.8396262597862,1434.9802431163407,0
0,1,1412.0860347527566,1560.7240452417768,0
3,2,1456.6948515651482,1453.6075338150458,1
0,1,1521.7600885506552,1568.134389858324,0
1,1,1449.734401168927,1504.8781233946931,1
3,1,1477.730684775912,1621.6762986712852,1
2,0,1535.3086954023959,1407.6745818996633,0
0,3,1472.0981855038958,1381.9058581350505,1
1,0,1518.084767128162,1450.7026203219546,0
3,1,1627.4182764815655,1389.231124157255,1
1,0,1486.2512960810402,1389.3812084457377,1
2,0,1594.3470247775365,1549.7240608367902,0
2,1,1544.7496053845887,1499.6656965269874,1
2,3,1382.6206405210587,1461.6255218636593,0
0,3,1411.829037658918,1469.0429922155654,0
3,1,1433.3123293544083,1452.2209868538928,0
3,2,1431.6132066453774,1632.0295334255236,1
0,3,1492.776820311455,1441.159543388557,0
3,0,1549.1715238465458,1394.229288153336,1
3,3,1600.4126733363778,1563.6840493989062,1
2,0,1524.6540070980066,1482.7395501321744,1
1,0,1464.3456355157432,1663.101895105431,0
1,1,1333.42070050961,1457.9035488964691,0
3,0,1505.647166033387,1567.6787343805433,1
0,3,1502.0616154955992,1586.5757864479444,0
3,3,1514.6343002831165,1458.2931334238397,0
3,1,1668.4992238162667,1440.5663385672772,1
2,3,1599.2477236954458,1559.3093224744723,1
1,3,1562.8048734599988,1545.9913534331145,1
2,3,1423.033829594272,1387.151191943126,1
0,3,1458.9604200642605,1409.7251490956223,0
3,2,1492.41243144572,1297.0855996041596,0
1,0,1437.9674300791717,1547.6309483183043,0
0,3,1540.0371619988096,1479.0538245491405,0
3,2,1528.5527079372564,1487.0279663219774,1
2,3,1412.9353765556245,1364.6844721838518,0
2,3,1595.7453367276898,1412.151811752854,1
0,0,1508.1848267047087,1461.7632869945946,1
3,1,1361.67430826062,1446.2139519881744,1
2,0,1495.8925713324024,1509.4268860414104,1
3,0,1522.4965164738323,1546.6774501305451,0
3,3,1577.8233889148592,1681.5690055428158,1
0,3,1473.0018877498708,1498.398637597526,1
0,3,1566.2350613957765,1589.2322130477557,1
3,3,1514.9713589416172,1433.602177841618,0
2,2,1394.7956312769936,1366.0042948019716,0
1,2,1386.786658121399,1471.81586826319,0
1,3,1589.8047896119479,1372.1822625700606,0
2,2,1595.6787342705416,1501.1738533735283,0
3,2,1525.832738432378,1437.5636700393068,1
0,0,1619.6565376944022,1343.6582890596333,1
2,2,1584.5287879233285,1638.8820116688141,1
3,3,1554.6902983583777,1456.9950629515695,1
1,2,1427.0950809013063,1368.990455764464,0
1,1,1638.5143000825874,1571.853743240583,1
3,0,1542.9041145766619,1441.7108509968573,1
0,0,1469.1328980310702,1587.213282695253,0
1,2,1446.5383995755762,1441.328453225756,1
1,2,1520.5427025211086,1456.7281847789761,1
3,3,1366.3152732129236,1527.5865367581637,1
0,3,1555.973862028229,1547.4575504563288,0
1,1,1423.7143348244779,1561.478698987248,1
0,3,1529.6486487059428,1492.8207089016537,1
3,2,1458.2703730113471,1542.2893377243668,1
2,1,1478.8465029820236,1559.6502885538737,0
1,3,1439.4472101787949,1516.0455310853479,1
1,0,1487.1016455055358,1488.5873509388564,1
0,2,1651.1503636813884,1384.3764041415095,0
3,3,1610.8047701638911,1547.9339325423991,0
2,2,1528.3583163996366,1503.373895931292,1
1,3,1497.9764587548038,1466.9107318119434,1
1,0,1567.5360952554308,1602.2213090873329,1
2,2,1590.3976315286045,1385.7733093669347,1
2,3,1433.6145294233977,1631.5229052291909,0
1,2,1493.8048905894238,1498.2181377092427,0
1,3,1354.2433416345536,1525.401454280232,0
2,1,1589.8481688208717,1468.3964708375784,1
2,2,1665.2019406160684,1366.6341669981337,1
2,1,1506.4066099698468,1488.8312081227377,0
0,3,1329.9991900077587,1526.7795925514233,0
1,0,1548.7112413261625,1554.0980357122075,0
2,1,1427.6728667080736,1484.157344124888,1
3,0,1446.9320446668432,1324.5968127036465,1
2,2,1550.1261111832803,1376.66709243339,0
1,0,1520.3643300410179,1664.1615699010636,0
2,1,1460.9512979729118,1412.5971212982308,1
0,3,1448.0315493918667,1614.1639566591366,0
0,1,1510.0668844176666,1425.2730610065923,1
2,0,1467.2427557990106,1485.4035272217707,0
3,0,1411.2610293117593,1550.0166607679923,0
3,0,1473.3949454817312,1434.38444427353,1
2,3,1527.1674098604146,1627.3772108607243,1
0,2,1485.7517226544294,1506.058268645473,1
3,3,1386.9193121401452,1536.8680677039736,0
1,0,1579.125169710043,1478.5914393584699,0
1,1,1280.8950850445333,1552.6976229613672,1
3,0,1464.2907875977253,1626.303419187989,1
2,1,1450.3841236356868,1489.4971249901428,0
2,2,1511.8543102297133,1638.3770232599388,0
1,3,1544.9329446242189,1451.0723353296705,1
3,1,1590.1411846608828,1561.1276831481368,1
1,3,1443.0076101318273,1539.129146899444,0
2,2,1546.9265869866786,1414.5134341854105,1
3,1,1515.665471030517,1517.1047763709867,0
2,3,1363.076849985342,1500.5892750280298,0
0,1,1652.0432204347287,1431.7446258978523,1
1,0,1384.897989820784,1528.64019473553,0
1,3,1533.5597817847772,1511.7031636886813,1
3,3,1531.1967955358198,1494.1930442154226,1
2,0,1522.050942586326,1494.5138024753053,1
1,3,1460.4338494270714,1492.7991792861105,1
2,3,1566.1802120912403,1470.5840303002938,0
2,3,1375.1706020845525,1511.1867276011985,1
1,1,1494.7336969060862,1448.4868630108977,0
1,2,1454.8900258758033,1712.5447593176,1
3,2,1445.8161646346375,1387.2533403627747,1
2,2,1534.2998229962836,1453.2211138212433,1
0,2,1586.1982834175747,1459.5406316338447,1
2,2,1472.5395390530507,1663.239473145963,0
2,2,1562.4544871940623,1394.3892280018001,0
2,2,1503.979253235568,1534.0737838388889,1
2,2,1428.5814232609594,1519.8715252037232,0
3,0,1479.3638325407148,1526.6881843739638,0
1,0,1476.0411287366708,1598.907453008875,1
1,3,1444.2672069995642,1597.266348779767,1
0,3,1534.2786342924667,1463.9234538783905,1
2,2,1518.7716950163808,1515.5213959595192,1
1,0,1372.7480241384465,1350.8718374278285,0
1,3,1367.8779203808513,1507.9274406817544,0
2,0,1533.9747562564603,1436.4808457734464,1
1,1,1434.7770856964373,1485.0894059231587,0
1,1,1524.1632924080259,1365.1702508146643,1
1,0,1562.4745262487352,1532.389782937526,0
1,3,1398.3237730075552,1364.2745043539514,1
0,2,1387.0770196339051,1511.8627685433269,0
3,1,1633.9545345916235,1401.879552558196,1
0,2,1528.1256626369968,1432.028717189129,1
1,0,1466.4607474661384,1592.378568203613,1
2,1,1425.284763788299,1547.0334356730898,0
0,2,1459.1647320874176,1591.9362510136434,0
2,1,1404.754213110935,1624.7781706001033,0
2,3,1570.6729739272473,1438.1729034288187,1
2,0,1437.8599077114943,1619.9177329952697,0
1,0,1587.4827670573013,1382.7595475056878,1
0,2,1467.949686418399,1559.6880267635922,0
3,3,1416.5319853106148,1460.5329828320023,0
1,1,1465.8958729588958,1425.5759885888547,0
3,0,1290.0666577998866,1549.1575893843553,0
0,3,1490.3385138660794,1575.596122013537,0
0,1,1486.3904647095874,1573.2214709317236,0
3,0,1565.9794197238375,1517.1887911115834,1
3,2,1349.0956057613296,1510.5565841063392,0
3,1,1592.9493088690838,1542.1493268559923,1
3,3,1565.6479435998124,1524.3011260413753,1
0,1,1600.163485095893,1543.3084671668785,0
3,2,1495.782289919669,1516.3199568888572,0
2,2,1581.1117467282204,1567.4227059605091,1
0,0,1382.3004772074476,1369.8233754759658,1
0,1,1557.0438052163627,1489.4981219930892,1
3,0,1438.3069790320044,1389.292280492353,1
1,2,1367.887853406165,1522.1361614083908,0
3,3,1410.068758546851,1631.354414068296,0
0,3,1500.4424910903417,1462.0732174442426,0
1,1,1434.0560633425916,1510.1801624237771,1
1,1,1530.085882535664,1560.518937193731,1
1,2,1355.3409955996785,1334.582165458678,1
2,2,1329.8321965107311,1458.231161428465,1
3,3,1609.790994731486,1529.161252741828,1
3,0,1572.3040103521148,1268.2404219474179,1
2,0,1416.0562531268954,1421.8553205540022,1
0,1,1499.7600285223568,1588.0686378705032,1
3,1,1581.5605648161059,1580.239752036058,1
2,1,1533.5360486632485,1529.945458189608,0
2,3,1511.8578476946782,1570.5758111954542,0
2,0,1587.6123265050078,1517.208338753717,1
3,3,1441.5430019839023,1544.4315925953852,1
3,2,1502.4942758931702,1474.7477032927509,1
2,2,1498.5721089366086,1509.2650146337674,0
2,2,1478.1790361863166,1449.4103690867341,0
2,0,1468.8155590863398,1601.078667534585,1
1,2,1505.8294590262792,1621.7247527601762,1
1,0,1502.7525996788422,1610.3930240557659,1
2,2,1416.125788597238,1467.351299065771,1
0,2,1564.1436727920359,1423.698076850793,0
1,2,1421.8891833786993,1602.1578928600131,1
2,1,1482.541324436226,1543.512576207313,1
3,1,1476.3775621823959,1526.2867473218914,1
2,1,1528.6482890127372,1449.3094332043884,1
1,0,1330.4716847826135,1534.0531050109412,1
1,2,1571.2727851943566,1413.1777552270453,1
2,0,1445.8407721910269,1550.7249884863227,1
2,1,1597.5970635821643,1610.3109359684968,1
0,2,1461.7468060387077,1630.4836435126363,0
2,0,1496.0925131412791,1556.6819243287853,0
1,3,1653.102883205474,1389.4382760303104,1
2,1,1477.8129432965065,1515.7864104756818,0
3,0,1599.1079907738767,1671.174539524617,1
3,2,1503.1236068451649,1430.5110727646172,0
2,2,1533.2335064234792,1495.2654741671827,0
1,2,1505.59668715291,1613.081948144078,0
1,3,1567.82813010401,1549.3707137658869,1
0,1,1445.1574709717559,1698.4125059588084,0
3,3,1421.2761181584651,1441.3704493417129,1
3,1,1448.9139047698382,1420.8195371407342,1
3,2,1507.9768301059273,1597.930034866814,0
1,0,1482.3344971559736,1404.3297097382772,1
1,2,1556.8219901176942,1484.2585608945972,0
3,1,1604.3785359857216,1494.748276411234,0
2,2,1421.9329330211992,1582.8791578708738,0
2,3,1441.2840966708854,1549.1414374420197,0
1,3,1385.1008465349717,1536.565193134149,0
1,3,1662.4298392607284,1467.8055297678666,1
2,0,1524.373559929746,1597.2003215265554,0
3,0,1538.3841856041263,1822.0659234181812,0
1,3,1392.7833291975162,1555.3025679138332,0
3,1,1499.90640087945,1507.973776603747,0
0,0,1540.7398387530468,1396.170962320627,1
1,1,1479.779384757246,1449.0014840546278,1
3,3,1586.0564499861116,1482.9031812842156,0
3,1,1684.9464900514263,1457.2319807786293,1
3,0,1424.2349738324838,1498.7137732378521,1
1,2,1418.2330203218642,1642.241286144583,0
3,0,1429.779514757714,1599.7733533895387,0
3,1,1628.4959328013192,1487.2933826825397,1
3,0,1583.3884253623748,1403.337604426731,1
0,2,1489.157774576508,1606.989411432193,1
2,1,1502.92477315207,1496.0756581230908,1
3,3,1434.6765099042623,1361.8799659518115,1
3,1,1571.2021726194548,1556.994409479443,1
0,0,1469.6078540713156,1582.0549347386773,0
3,0,1479.1938768436,1305.9273276052265,1
0,0,1548.7031817223406,1434.0356286293677,1
1,1,1484.9604049533423,1491.1636790953828,1
2,0,1481.2027205201723,1558.7608729046894,0
1,1,1500.8460164423261,1458.7402732300664,0
2,3,1563.6284331034462,1433.4286478420852,1
0,3,1631.7194460387066,1558.1735399744225,1
2,2,1546.8388985796867,1462.5342101348672,0
2,3,1564.2651378899413,1543.3643720438959,1
2,3,1484.01167503191,1411.0787476020328,0
1,2,1443.3761709465027,1391.8133584610882,0
1,3,1552.3188985788092,1560.4215326056317,0
1,0,1513.6992659680457,1520.201592825377,0
1,3,1386.18970810002,1573.7964586588967,0
2,1,1473.7544301259522,1457.3925599262845,1
1,2,1493.3682381214758,1436.3915758016203,1
1,3,1459.1633706377218,1608.8575110032727,1
1,1,1618.5388475633702,1378.1632988804424,1
0,0,1538.3871229521774,1600.11685673445,0
2,1,1609.8539934310918,1605.6403765985906,1
3,1,1521.0740209321727,1568.807161141286,1
1,3,1506.5110269140062,1444.9753986391643,0
3,3,1425.07217459118,1434.6780930619711,1
2,2,1500.9543626557254,1483.195538160144,1
0,3,1501.044314054035,1396.396825853488,1
1,1,1390.6308892772613,1423.0644800997122,0
0,1,1456.8378024183685,1551.5787433207238,0
0,3,1474.137392118691,1551.9479291379325,0
1,2,1533.0783635244577,1416.0340138772035,1
1,2,1536.9080089588565,1554.089754824006,1
3,1,1453.4945214427837,1536.3442644591844,0
0,2,1537.5095682033507,1620.7909003661682,1
3,3,1485.4336856521186,1545.5309153494018,1
0,1,1270.4303980116035,1584.6864842987502,1
0,0,1461.2238374438766,1538.1662072744168,1
2,0,1586.3190912113903,1578.394328775775,1
3,0,1365.4555394697857,1397.030627474578,1
2,1,1509.0152960332432,1490.260443431127,1
0,2,1626.8208971348229,1496.8813785417976,0
0,3,1439.1509637591616,1480.5000042451775,1
1,0,1500.1719264342148,1535.510930425338,1
1,3,1395.6786994217664,1550.75037235966,0
3,2,1630.1784913330857,1531.3805661656918,1
1,0,1493.333389840271,1485.844489502293,0
0,1,1503.7301474235214,1441.14159361239,1
3,1,1608.3440372404498,1587.7748859324988,0
0,3,1552.9182715716386,1527.9786253291068,0
0,3,1429.949701400261,1418.5108913280474,1
1,3,1448.2177660730147,1484.5049966680301,0
1,2,1539.594504361864,1360.536025783411,1
2,1,1450.0703155949648,1502.8296491477954,0
3,1,1330.6205350303578,1484.1296045921124,1
3,3,1495.7407361088738,1454.042643971573,1
1,0,1381.5829871100152,1626.7680151842824,1
3,1,1629.302540285098,1407.507670436631,0
2,0,1514.1430110210522,1556.5114361345868,1
0,1,1427.585995460514,1674.93665287455,1
3,1,1444.1094068270038,1586.181432297335,0
0,0,1348.8481929700863,1497.4768974321787,1
2,1,1412.0430490575598,1409.2745088461338,0
3,3,1581.3058562032559,1391.0350258732435,1
0,2,1678.5428916393912,1467.0758644033983,1
1,3,1558.1117210559166,1445.0399412868874,1
1,3,1492.6365969103176,1442.4362472833495,1
3,3,1465.4432499476866,1473.8949235623004,0
0,1,1423.480334913891,1491.820232569145,1
2,3,1664.7812719471792,1538.8169558116238,1
1,3,1484.90010385085,1400.9763024430056,1
0,3,1669.2503864050004,1445.420496309356,0
2,1,1611.481560768805,1487.2262333742015,1
3,0,1360.736285492298,1484.3611845261385,1
2,2,1446.7238083392567,1646.9138965930738,0
0,3,1446.4763900660942,1518.5797274179085,0
0,3,1493.6122908715408,1370.9128150432462,0
1,2,1495.1748597508997,1533.4545089269411,0
2,0,1739.6991276318513,1543.6530978195183,0
2,1,1413.8217700420194,1489.989757740421,0
0,2,1518.3175948531511,1402.9282660472638,0
2,2,1549.3206193974243,1640.644375625077,0
1,1,1499.8742396424643,1414.4092869134995,1
2,1,1508.8144462225086,1552.8617765132747,0
3,0,1416.415288455473,1516.0040423251148,0
2,1,1508.5188955682145,1548.0648439223817,0
0,2,1540.9119196939498,1636.5486339333863,1
3,0,1526.2080467416904,1544.9311097712828,1
0,3,1545.6160723129674,1455.3068618365173,0
3,0,1613.0086320508985,1588.4793820102368,1
0,2,1574.9573233531473,1449.5120439964705,0
2,1,1505.703569079795,1513.0846409116214,1
0,3,1406.2593318493377,1396.553311358737,0
0,3,1451.9995780231104,1417.3375018130598,1
2,2,1482.4295078466068,1504.110933634895,1
2,2,1520.1876665073157,1529.4469366864698,1
0,2,1461.7333790800485,1363.8087501847176,0
3,2,1425.1413440652518,1539.7829894400531,0
1,0,1404.944104870373,1434.4456818721362,0
1,1,1367.9057792755575,1602.3750412536933,0
1,0,1481.2039436980344,1471.8428456940394,0
1,1,1382.4267646343756,1410.110218436001,0
0,2,1419.9579452674086,1506.0643646367403,0
1,0,1468.4878501724559,1426.7011999137019,0
0,0,1393.1266152486853,1601.51561131465,0
0,3,1530.3801750798957,1500.042416602648,1
1,1,1559.217845088455,1487.8658701525371,0
2,0,1456.045838417968,1547.3440815144806,1
3,2,1465.0378153912,1419.6042048639765,1
1,2,1542.9943816111263,1396.867707573719,0
1,3,1442.8803922212257,1532.668126355331,0
3,3,1437.3812870722163,1412.0263433592952,1
2,3,1595.7198782549033,1411.9991877000434,1
3,2,1570.735019097023,1566.940482497671,0
3,1,1548.1240001875135,1542.0051287987153,1
3,3,1574.0515697115275,1399.6936366037671,1
3,1,1341.8177019706109,1450.4691165646932,0
1,1,1608.3068437434486,1427.7014755242944,0
1,3,1531.3649693266993,1642.1055438432463,0
1,3,1580.8625107204589,1572.4808342056488,0
0,1,1530.972942329309,1466.332412319578,1
2,2,1503.9139859744125,1546.0955751474794,1
2,3,1477.9752630110356,1391.5051051255336,0
3,3,1529.3715501508964,1446.1883079048405,0
0,0,1475.0601672876357,1508.389061275351,1
1,2,1569.430088005209,1536.178459931673,1
0,0,1373.083468435824,1492.2032699589245,1
3,3,1456.6739310564578,1519.841080857138,1
1,0,1663.5858598781317,1506.2669167962501,1
0,3,1449.9135629142086,1486.9138078382146,1
2,0,1480.9053021549219,1476.3083526247285,0
3,1,1429.393525331994,1465.8988101857772,1
3,0,1526.867653830866,1518.555000690287,0
0,3,1441.0988087886244,1532.8652471359565,0
1,1,1485.151125215436,1515.8687333855066,0
0,2,1567.9093228828056,1405.7122359999153,0
1,0,1444.0989264948148,1420.085771908545,1
2,1,1563.0888895412177,1531.9105444758454,1
1,3,1565.7783452448284,1617.7338640536702,0
0,3,1584.3964875775434,1512.1932369247004,1
2,0,1511.2432795934433,1467.0665270018405,1
0,1,1759.3007261581429,1517.9472364354222,1
0,1,1584.3626957233666,1409.0542861989256,0
0,2,1525.9902099525461,1604.715452522917,1
0,2,1429.9260468734612,1514.9275315606424,0
1,0,1492.2352699300686,1446.443422943156,1
3,3,1614.1061581520028,1486.65636271257,1
3,0,1636.7627692501014,1457.8371014349107,1
0,1,1618.2663280352183,1604.9335981453467,0
0,3,1562.8153845383695,1483.8207928442353,0
1,2,1399.5471834963541,1512.4292596892474,0
2,1,1538.9729454260537,1545.8981165321034,1
2,3,1400.68780975576,1440.7386716988367,0
3,1,1381.0023045295393,1515.4967572908126,0
1,2,1519.1326947661792,1521.954845551537,1
0,0,1541.85595578158,1375.6736943183503,1
0,0,1572.2701678784645,1520.2157191022088,1
0,1,1539.7708992308876,1496.3390348045489,1
0,2,1542.5268788594199,1510.3973033692798,1
3,3,1421.22779320061,1502.8503770792454,1
1,1,1491.6018652252267,1520.7335898360066,1
3,3,1379.430657149241,1606.9874580540927,0
2,2,1339.7304696479844,1405.6394070331912,0
2,0,1559.251416787446,1472.6278131599663,0
1,2,1439.7500484967234,1553.329490317027,0
3,2,1569.7998801714443,1538.4740694182328,0
0,1,1588.6678062304031,1536.7524442673666,1
0,1,1450.4546140301443,1720.286177253867,0
1,1,1547.2248875644239,1549.1308419293364,1
1,2,1447.1074617109086,1590.475023700402,0
2,2,1352.3296900298542,1475.4342352917993,0
2,1,1509.8647523553966,1420.5670100882173,0
2,1,1462.3300896227393,1474.8546056613093,1
1,1,1464.7928791530294,1556.9568137074723,0
1,1,1658.027449427642,1532.546228386334,1
3,1,1377.9314413813863,1532.2601096479104,1
0,1,1530.6296908297177,1482.8524490562297,1
2,2,1420.4154210284198,1470.0957904949619,1
2,0,1572.660912741386,1485.6114204565379,0
3,2,1523.8744988940052,1557.958036013217,1
2,0,1530.347547934449,1567.2581942536335,1
1,1,1424.4088305918192,1419.5006680263018,0
1,3,1438.7529669369342,1560.9874047545159,0
1,3,1574.1800405876709,1447.9423015395016,1
1,2,1641.6638177382051,1537.5137321472844,1
0,2,1538.424625377935,1484.642740603001,0
2,0,1428.2063423382854,1625.2630839391188,0
0,1,1527.1150817969656,1466.5540296815084,0
2,2,1694.1977635470087,1514.2889472715826,0
3,3,1508.193824857513,1548.5274526047542,1
3,2,1616.9472687514879,1430.0832919901695,1
0,3,1440.773650732903,1494.1714355658444,1
3,1,1496.6331158690891,1478.673209230149,0
0,0,1549.5652164900434,1458.894921327522,1
1,0,1531.7862646610292,1464.822159881341,1
0,2,1438.6889055911072,1588.9611678509436,0
0,2,1435.238603429552,1452.1159412191732,0
0,1,1579.0627522482127,1545.3126306137285,1
0,3,1595.3240650120115,1525.1676001624915,1
3,2,1620.9714846497536,1388.241590737986,1
0,1,1644.3144386602294,1541.5335550741154,0
